rating,text,positivity
5,"These are some of the most expensive batteries I can find and I go through a LOT of batteries due to all of the battery lowered cat toys and human toys I own.By cats have five toys that use of batteries and my Box controller use of batteries, so I feel like I am always twitching batteries out on one thing or another. In the past I would buy the cheap 4 packs of batteries from the cent store. They were decent, brand name and lasted about as long as the more expensive ones from a normal store. However, the cent store stopped selling the 4 packs and the 2 packs aren't worth the price and effort of making a special trip to a cent store. I bought a 16 pack of regular Duracell extra long life batteries at Target recently and went through those batteries just as fast as the cent store variety. Not okay.That's when I took to the internet. Good of' Amazon has their own batteries for a much cheaper price That Perfect!I ordered a big of' box of them and they truly do last as long as (or longer than) the name brand batteries I have purchased elsewhere but for a much better price.Now my nocturnal cats can play with their toys all night while I sleep and I can play Box until my fingers bleed, all for a better price. :D",1
5,Work just fine,1
5,Wonderful batteries that seem to be well-worth the price we paid!,1
5,Ought them as an add-on and will order again when we need them. Work just like any major name but at a fraction of the cost,1
5,They last as long as the name brand and save some bucks too !!,1
5,Heap. Work like any other.,1
5,Work.,1
5,To problems so far. Seem to last a long time. Very happy. Great deal.,1
5,Batteries arrived on time with Crime. Batteries are package well for shipping and storage. Work perfect for of remote and kiss toys,1
5,"I've become a big fan of the Amazon Basis line of batteries over the years. They work just as well as the name bands we're all familiar with and I have never run across any of the Amazon Basis batteries that were dead in the box. He seem to run through the AAA size in various remote controls like crazy around here, so buying them in the multi pack box is both convenient and a money save.",1
5,They work just as well as any other battery. To issues with leads or other battery problems. Cheaper than most competitors as well.,1
5,Batteries work pretty well and you can't beat the price,1
5,To issues with them.,1
5,"These work well in heavy duty use, I use them for my bicycle lights",1
5,"Work like batteries should, got a bunch cheap",1
5,Work well and cheaper than name brand batteries you buy at the store.,1
5,"I used to buy bulk energies batteries at the club stores but these are cheaper, delivered to my home, and work just as well. Will definitely continue to purchase.",1
5,They work!,1
5,"Bulk batteries is a must when you have three kiss and two of them are twin tollers. Battery operated toys save your vanity. I do wish more and more of these toys were rechargeable though, but until the toy companies catch up with us we can rely on Amazon Basis to provide us with what we need at an efficient cost. The batteries last a long time. Energenizer Batteries are a bit longer lasting, but these suit me just fine. Met them on subscription.",1
